id,sku,name,short_description,description,price,section,url,image
70245952,702.459.52,BESTÅ,"Frame - black-brown 47 1/4x15 3/4x15 ""","You can choose to stand the frame on the floor or mount it on the wall to free up floor space. If you want to organize inside you can complement with BESTÅ interior fittings. Steady on uneven floors, thanks to the adjustable feet. Must be completed with BESTÅ suspension rail if you choose to mount the frame on the wall. This frame requires 2 suspension rails, sold separately. This furniture must be secured to the wall with the enclosed wall anchoring device. Max. load 44 lbs. per horizontal surface if placed on the floor. Different wall materials require different types of fasteners. Use fasteners suitable for the walls in your home. The max load for a wall-hung frame depends on the wall material. 47¼"" wide frames require 4 legs and one BESTÅ supporting leg.",55.0,Storage solution systems,https://www.ikea.com/us/en/p/besta-frame-black-brown-70245952/,https://www.ikea.com/us/en/images/products/besta-frame-black-brown__0316055_pe513546_s5.jpg?f=s
10234862,102.348.62,RUNDLIG,"Serving bowl - bamboo/white 11 ¾ ""","Made of bamboo, which is an easy-care and hardwearing natural material. Wash this product before using it for the first time.",14.99,Serveware,https://www.ikea.com/us/en/p/rundlig-serving-bowl-bamboo-white-10234862/,https://www.ikea.com/us/en/images/products/rundlig-serving-bowl-bamboo-white__0713551_pe729607_s5.jpg?f=s
20445190,204.451.90,BODBYN,"Door - dark green 18x15 ""","BODBYN door has a frame and a bevelled panel that give it a distinct, traditional character. Soft dark green brings a cozy, warm touch to your kitchen. Lacquered doors are smooth and seamless, resistant to moisture and staining and very easy to keep clean. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure. You can choose to mount the door on the right or left side. Complete with UTRUSTA 110° hinge with built-in damper for kitchen, 2-pack, sold separately. To be used with 2 hinges. Requires a knob or a handle May be completed with BODBYN cover panels, toekicks and decorative strips in dark green.",53.0,Kitchen systems,https://www.ikea.com/us/en/p/bodbyn-door-dark-green-20445190/,https://www.ikea.com/us/en/images/products/bodbyn-door-dark-green__0724856_pe734657_s5.jpg?f=s
50414192,504.141.92,TOMMARYD,"Underframe - anthracite 50x26 3/8x28 3/8 ""","10-year Warranty. Read about the terms in the warranty brochure. This table has been tested for general, non-domestic use and meets the requirements for safety, durability and stability set forth in the following standard: EN 15372 and ANSI/BIFMA X:5.5.",80.0,Others,https://www.ikea.com/us/en/p/tommaryd-underframe-anthracite-50414192/,https://www.ikea.com/us/en/images/products/tommaryd-underframe-anthracite__0949546_pe799817_s5.jpg?f=s
40266804,402.668.04,VEDDINGE,"Drawer front - white 15x5 ""","VEDDINGE white is a smooth, sleek door that brings a bright and modern expression to your kitchen. Lacquered doors are smooth and seamless, resistant to moisture and staining and very easy to keep clean. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure. May be completed with FÖRBÄTTRA cover panels, toekicks and decorative strips in white.",12.0,Kitchen systems,https://www.ikea.com/us/en/p/veddinge-drawer-front-white-40266804/,https://www.ikea.com/us/en/images/products/veddinge-drawer-front-white__0638366_pe698881_s5.jpg?f=s
50415196,504.151.96,HAVSTA,"Cabinet with base - gray 31 7/8x18 1/2x35 ""","You can choose to use the cabinet on its own or as a base to create a vertical combination. Solid pine with crafted details and a brushed surface gives a genuine, sturdy feeling, a timeless look and it will age gracefully. Made of wood from sustainable sources. A movable shelf makes it easy to adapt the space to your storage needs. The doors close quietly and softly thanks to the integrated soft-closing function. Solid wood is natural, renewable and separable material. Scandinavian design with clean simple lines makes it easy to combine the cabinet with furniture in different styles. Matches other furniture in the HAVSTA series. This furniture must be secured to the wall with the enclosed wall anchoring device. Different wall materials require different types of fasteners. Use fasteners suitable for the walls in your home. Two people are needed to assemble this furniture. Knops and hinges included. Combines with other products in the HAVSTA series.",169.0,Display & storage cabinets,https://www.ikea.com/us/en/p/havsta-cabinet-with-base-gray-50415196/,https://www.ikea.com/us/en/images/products/havsta-cabinet-with-base-gray__0720107_pe732421_s5.jpg?f=s
60465299,604.652.99,LEN,"Fitted sheet - pink 38x47 ""","Do you think it's a pain to make the bed? Then try a fitted sheet next time. Easy to pull over the mattress and secure for your child since the elastic edging keeps the sheet in place. The fitted sheet is both durable and easy-care – just wash at 140°F (Hot) and allow it to dry. You don’t need to iron since it will still look nice and smooth when you pull it over the mattress. Made from 100% cotton – a natural material which is smooth against your child's skin and becomes softer after each wash. Tested and contains no substances, phthalates or chemicals that can harm your child's skin or health. Recommended for children 3 years and older. This fitted sheet fits a mattress for an extendable bed without extension parts (38¼x47¼"").",7.99,Bedding,https://www.ikea.com/us/en/p/len-fitted-sheet-pink-60465299/,https://www.ikea.com/us/en/images/products/len-fitted-sheet-pink__0808790_pe770817_s5.jpg?f=s
10448735,104.487.35,BOAXEL,"Shelf - metal white 31 1/2x15 3/4 ""","BOAXEL interiors are easy to click onto or remove from the brackets, so you can easily customize, change and move your solution whenever you want or need to. BOAXEL can be used in humid areas of the home, like in the laundry room. One shelf holds about 15 pairs of folded pants or 30 T-shirts. Available in different sizes and materials. Note! Do not place BOAXEL in direct contact with water.",8.0,Storage solution systems,https://www.ikea.com/us/en/p/boaxel-shelf-metal-white-10448735/,https://www.ikea.com/us/en/images/products/boaxel-shelf-metal-white__0798151_pe767149_s5.jpg?f=s
90325518,903.255.18,KULLABERG,Swivel chair - black,"A desk chair inspired by old-fashioned industrial-style chairs, complete with modern functions. Comfortable seating position, thanks to the swivel and adjustable height. The metal ring underneath can be used as a footrest. Easy to move and lift thanks to the backrest handle. Adjustable feet for increased stability on uneven floors. This product has been developed and tested for domestic use.",59.99,Chairs,https://www.ikea.com/us/en/p/kullaberg-swivel-chair-black-90325518/,https://www.ikea.com/us/en/images/products/kullaberg-swivel-chair-black__0724718_pe734601_s5.jpg?f=s
70313106,703.131.06,VARDAGEN,Glass - clear glass 15 oz,"Also suitable for hot drinks. The glass has a simple, tall and straight shape which makes it perfect for all types of cold drinks, such as carbonated cocktails with a lot of ice. Wash this product before using it for the first time. The material in this product may be recyclable. Please check the recycling rules in your community and if recycling facilities exist in your area. Tempered glass should be handled with care! A damaged edge or a scratched surface can cause the glass to break suddenly.",5.99,Drinkware,https://www.ikea.com/us/en/p/vardagen-glass-clear-glass-70313106/,https://www.ikea.com/us/en/images/products/vardagen-glass-clear-glass__0533551_pe648679_s5.jpg?f=s
40475534,404.755.34,HAVSTORP,"Door - turquoise 24x50 ""","Lacquered doors are smooth and seamless, resistant to moisture and staining and very easy to keep clean. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure. You can choose to mount the door on the right or left side. Complete with UTRUSTA 110° hinge with built-in damper for kitchen, 2-pack, sold separately. To be used with 3 hinges. Requires a knob or a handle May be completed with HAVSTORP cover panels and deco strip in turquoise and VÅRSTA plinth in stainless steel color.",52.0,Kitchen systems,https://www.ikea.com/us/en/p/havstorp-door-turquoise-40475534/,https://www.ikea.com/us/en/images/products/havstorp-door-turquoise__0974259_pe812330_s5.jpg?f=s
70435594,704.355.94,BODARP,"Cover panel - gray-green 15x90 ""","Choose a cover panel in the same finish as your door for a uniform expression, or mix and match to suit your taste. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure. Attach a cover panel to the side of a cabinet at the end of a row.",74.0,Kitchen systems,https://www.ikea.com/us/en/p/bodarp-cover-panel-gray-green-70435594/,https://www.ikea.com/us/en/images/products/bodarp-cover-panel-gray-green__0726212_pe735204_s5.jpg?f=s
10416937,104.169.37,ULLVIDE,Fitted sheet - white Twin X-long,The lyocell/cotton blend absorbs and draws moisture away from your body and keeps you dry all night long. Extra soft and durable quality since the bedlinen is densely woven from fine yarn. 200 thread count. Thread count indicates the number of threads per square inch of fabric. The higher the thread count the more densely woven the fabric.,12.99,Bedding,https://www.ikea.com/us/en/p/ullvide-fitted-sheet-white-10416937/,https://www.ikea.com/us/en/images/products/ullvide-fitted-sheet-white__0604096_pe681036_s5.jpg?f=s
49278237,492.782.37,BRIMNES,"Storage combination w/glass doors - white 63x13 3/4x74 3/4 ""","Cable outlets make it easy to lead cables and cords out the back so they’re hidden from view but close at hand when you need them. Adjustable shelves, so you can customize your storage as needed. This furniture must be secured to the wall with the enclosed wall anchoring device. Different wall materials require different types of fasteners. Use fasteners suitable for the walls in your home. Coordinates with other furniture in the BRIMNES series.",298.0,Display & storage cabinets,https://www.ikea.com/us/en/p/brimnes-storage-combination-w-glass-doors-white-s49278237/,https://www.ikea.com/us/en/images/products/brimnes-storage-combination-w-glass-doors-white__0619458_pe689099_s5.jpg?f=s
60448733,604.487.33,BOAXEL,"Bracket - white 15 ¾ ""","You easily click the bracket to BOAXEL wall upright, no tools are needed. You easily click the interior to BOAXEL bracket, no tools are needed. BOAXEL interiors are easy to click onto or remove from the brackets, so you can easily customize, change and move your solution whenever you want or need to. You can fix an interior on both sides of the bracket – giving you a neat and stylish solution which saves space and means that you need fewer brackets. BOAXEL can be used in humid areas of the home, like in the laundry room. If you choose a solution with 1 section, you need 2 brackets per interior part. In a solution with 2 sections, you only need 3 brackets, 1 at each end and 1 in the middle. The mounting rail can be cut to an exact width if needed. Only applicable when using more than one mounting rail or for the adjustable clothes rail and shelf. Note! Do not place BOAXEL in direct contact with water.",2.0,Storage solution systems,https://www.ikea.com/us/en/p/boaxel-bracket-white-60448733/,https://www.ikea.com/us/en/images/products/boaxel-bracket-white__0798107_pe767176_s5.jpg?f=s
90477125,904.771.25,TRÄTTEN,Hair towel wrap - dark gray/white,Absorbs the moisture in your hair while you are getting dressed and preparing for the day ahead. The striped cotton terry weave absorbs better and dries faster than solid terry. Gentle on your hair since you avoid rubbing it dry with a regular towel. Easy to adjust to the amount of hair you have thanks to the elastic loop fastener. You can fasten it any way your like - from front to back or back to front.,2.99,Bathroom textiles,https://www.ikea.com/us/en/p/traetten-hair-towel-wrap-dark-gray-white-90477125/,https://www.ikea.com/us/en/images/products/traetten-hair-towel-wrap-dark-gray-white__0806731_pe770232_s5.jpg?f=s
80516325,805.163.25,ATLISSÄ,"Cushion cover - gray/beige 26x26 """,The zipper makes the cover easy to remove. The colour is easy to combine with different furniture styles and textiles.,24.99,Bedding,https://www.ikea.com/us/en/p/atlissae-cushion-cover-gray-beige-80516325/,https://www.ikea.com/us/en/images/products/atlissae-cushion-cover-gray-beige__1009150_pe827492_s5.jpg?f=s
80439214,804.392.14,SÄLJAN,"Countertop - oak effect/laminate 74x1 1/2 ""","Laminate countertops are very durable and easy to maintain. With a little care, they stay like new for many years. The thicker countertop (1½"") with straight front edge works perfectly in a modern style kitchen. You can cut the countertop to the length you want and cover the edges with the 2 included edging strips. Create a perfectly coordinated look by combining this countertop with a matching wall panel. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure. Even though laminate is a durable material you should never place hot pots or pans directly on the countertop without a trivet or pot stand. Always use a chopping board. Never cut directly on the countertop with a knife. Never pull an object with rough or ragged edges across the countertop as it can scratch the surface. Supporting legs are required when an overhang exceeds 10"". The maximum distance between these legs should not be more than 32"".",69.0,Kitchen countertops,https://www.ikea.com/us/en/p/saeljan-countertop-oak-effect-laminate-80439214/,https://www.ikea.com/us/en/images/products/saeljan-countertop-oak-effect-laminate__0808056_pe770665_s5.jpg?f=s
60474166,604.741.66,PANGET,"Console table - dark gray/stained 41 3/4x16 1/2 ""","Made of solid wood, which is a durable and warm natural material. Combines perfectly with furniture in the PANGET series.",199.0,Tables & desks,https://www.ikea.com/us/en/p/panget-console-table-dark-gray-stained-60474166/,https://www.ikea.com/us/en/images/products/panget-console-table-dark-gray-stained__0836607_pe778549_s5.jpg?f=s
20410534,204.105.34,LÅNGFJÄLL,Star base with 4 legs - white,10-year Limited Warranty. Read about the terms in the Limited Warranty brochure. To be completed with LÅNGFJÄLL seat shell.,59.0,Others,https://www.ikea.com/us/en/p/langfjaell-star-base-with-4-legs-white-20410534/,https://www.ikea.com/us/en/images/products/langfjaell-star-base-with-4-legs-white__0568481_pe665474_s5.jpg?f=s
80503728,805.037.28,STRÅLA,"Lamp shade - leaf gold/dot pattern 35 ""","Gives a warm, cozy glow and spreads the holiday atmosphere in your home. Only for indoor use. Light bulb sold separately. IKEA recommends LED bulb E14 250 lumen globe opal white. Cord set is sold separately.",8.99,Decorative lighting,https://www.ikea.com/us/en/p/strala-lamp-shade-leaf-gold-dot-pattern-80503728/,https://www.ikea.com/us/en/images/products/strala-lamp-shade-leaf-gold-dot-pattern__0954588_pe803395_s5.jpg?f=s
20474130,204.741.30,LÅNGDANS,"Roller blind - gray 34x76 ¾ ""","The blind lowers the general light level and provides privacy by preventing people outside from seeing directly into the room. The 37⅜"" drop height suits taller windows and balcony doors. Can be easily cut to the desired size. Can be mounted inside or outside the window recess, or in the ceiling. The blind is cordless for increased child safety. Wall fittings included. Different wall/ceiling materials require different types of fasteners. Use fasteners suitable for the wall/ceiling in your home (not included). Can be cut to desired width. RIKTIG draw rod makes it easier to pull down the blind. RIKTIG draw rod is sold separately.",17.99,Window treatments,https://www.ikea.com/us/en/p/langdans-roller-blind-gray-20474130/,https://www.ikea.com/us/en/images/products/langdans-roller-blind-gray__0751622_pe747108_s5.jpg?f=s
90426065,904.260.65,AXSTAD,"Drawer front - matt white 18x15 ""","AXSTAD drawer front has a matte, white surface with soft lines and an inset panel. The design allows you to use it to create both a modern and traditional kitchen. Foil gives a smooth and practical surface that is resistant to moisture and staining and is easy to clean. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure. May be completed with FÖRBÄTTRA cover panels, toekicks and decorative strips in matt white. To be completed with knobs or handles.",46.0,Kitchen systems,https://www.ikea.com/us/en/p/axstad-drawer-front-matt-white-90426065/,https://www.ikea.com/us/en/images/products/axstad-drawer-front-matt-white__0651090_pe706747_s5.jpg?f=s
90365137,903.651.37,GALANT,"Cabinet with doors - white stained oak veneer 31 1/2x47 1/4 ""","10-year Limited Warranty. Read about the terms in the Limited Warranty brochure. Suitable for use in the middle of a room since it is finished on the back. Integrated damper makes doors close silently and gently. Space behind the shelves makes it easy to collect and lead cords and cables to the cord outlet in the back. You can adjust your storage according to your needs, as the shelves are adjustable. The included hook can be used to hang bags and other items on, even if you have an add-on unit on top. You can make optimal use of wall space and save floor space by using an add-on unit to build vertically. This storage unit has been tested for office use and meets the requirements for durability and stability set forth in the following standards: EN 14073, EN14074, ANSI/BIFMA x5.9 and ISO-7170. Always follow the instructions in the manual for charging electronic equipment. We recommend that the power is switched off when leaving electronic equipment unattended for a long time. May be completed with GALANT add-on unit 31½x 31½"".",229.0,Display & storage cabinets,https://www.ikea.com/us/en/p/galant-cabinet-with-doors-white-stained-oak-veneer-90365137/,https://www.ikea.com/us/en/images/products/galant-cabinet-with-doors-white-stained-oak-veneer__0612981_pe686105_s5.jpg?f=s
90476753,904.767.53,LURVIG,Dog bed - light gray L,"If you want to create more space for a larger dog, you can remove one side. Anti-slip material on the underside; stays in place on the floor. Easy to keep clean; removable and machine washable cover. Available in two sizes.",69.99,Dogs,https://www.ikea.com/us/en/p/lurvig-dog-bed-light-gray-90476753/,https://www.ikea.com/us/en/images/products/lurvig-dog-bed-light-gray__0782457_pe761330_s5.jpg?f=s
10431382,104.313.82,SKOGSKLÖVER,"Roller blind - white 48x76 ¾ ""","The blind lowers the general light level and provides privacy by preventing people outside from seeing directly into the room. The blind is cordless for increased child safety. Can be mounted inside or outside the window recess, or in the ceiling. The blind rolls back up slowly and softly thanks to the built-in soft-closing function. No need to change fittings or drill new holes if you change your blinds. The included wall/ceiling brackets are suitable for HOPPVALS and TRIPPEVALS cellular blinds and SKOGSKLÖVER roller blind Wall fittings included. Different wall/ceiling materials require different types of fasteners. Use fasteners suitable for the wall/ceiling in your home (not included). RIKTIG draw rod makes it easier to pull down the blind. The blind cannot be cut. RIKTIG draw rod is sold separately.",44.99,Window treatments,https://www.ikea.com/us/en/p/skogskloever-roller-blind-white-10431382/,https://www.ikea.com/us/en/images/products/skogskloever-roller-blind-white__0602890_pe680584_s5.jpg?f=s
489934,004.899.34,GRILLSKÄR,"Gas grill - black/stainless steel outdoor 28 3/8x24 ""","The built-in thermometer on the hood helps you check the temperature during grilling – without having to lift the hood. The cooking grate is durable and rustproof, as it is made of high-grade stainless steel. Heat-insulated handles in stainless steel. If you want to create an entire outdoor kitchen, you can complete with GRILLSKÄR sink unit and kitchen island, sold separately. GRILLSKÄR gas grill has four independently controlled burners with low to high temperature settings, providing you with lots of cooking options. The heat from the stainless-steel burners can be easily controlled to suit what you're cooking on the grill. The large cooking area (26x19"") allows you to fit generous portions for the whole family. For outdoor use only. Type of gas: bottled propane. Regulator Pressure: 11” per W.C. Gas consumption: 2 lbs per hour. Heat input: 12000BTU/HR*4. Do not store heat-sensitive items on the shelf directly under the grill since the grill emits very high heat when it is in use. Read the included manual carefully before you start to use the barbecue. May be completed with GRILLSKÄR side burner, sold separately.",349.0,Grills,https://www.ikea.com/us/en/p/grillskaer-gas-grill-black-stainless-steel-outdoor-00489934/,https://www.ikea.com/us/en/images/products/grillskaer-gas-grill-black-stainless-steel-outdoor__0961687_pe807709_s5.jpg?f=s
80510583,805.105.83,UTRUSTA,Assembly kit for pull-out function,"Allows you to connect a high cabinet door to two drawers to create a pull-out pantry solution. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure. To be completed with 1 door (width 24"", max. height 60""). To be completed with 1 high drawer at the bottom and 1 medium drawer at the top.",8.0,Kitchen drawer organization,https://www.ikea.com/us/en/p/utrusta-assembly-kit-for-pull-out-function-80510583/,https://www.ikea.com/us/en/images/products/utrusta-assembly-kit-for-pull-out-function__0994214_pe820896_s5.jpg?f=s
10498594,104.985.94,BEDAGAD,"Vase - green 9 ½ ""","Nice as a table decoration, for example.",14.99,Vases & bowls,https://www.ikea.com/us/en/p/bedagad-vase-green-10498594/,https://www.ikea.com/us/en/images/products/bedagad-vase-green__0964922_pe809270_s5.jpg?f=s
10265453,102.654.53,SEKTION,"Wall cabinet frame - white 30x14 3/4x20 ""","Makes good use of your wall space and puts things inside at eye-height. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure. The melamine surface is moisture- and scratch-resistant, and easy to keep clean. If you choose glass doors for your wall cabinet, consider using glass shelves and cabinet lighting. This lets you show off your finest porcelain and adds a warm, cozy touch to your kitchen. Sturdy frame construction, ¾"" thick. May be completed with integrated lighting and/or countertop lighting to improve visibility over the workspace and to enhance the atmosphere in the kitchen. Suspension rail sold separately. Hinges are sold separately. Different wall materials require different types of fasteners. Use fasteners suitable for the walls in your home. To be completed with SEKTION suspension rail for mounting the cabinet to the wall.",42.0,Kitchen systems,https://www.ikea.com/us/en/p/sektion-wall-cabinet-frame-white-10265453/,https://www.ikea.com/us/en/images/products/sektion-wall-cabinet-frame-white__0258720_pe406218_s5.jpg?f=s
40500562,405.005.62,JÄTTEVALLMO,Duvet cover and pillowcase(s) - beige/dark gray Full/Queen (Double/Queen),"You stay comfy all night as the cotton/viscose blend absorbs and draws away moisture, helping your body to maintain a comfortable, even temperature. Viscose offers exceptional breathability and absorption. It also adds a gentle luster and softness to the material. The comforter cover is both durable and easy to care for, just wash on hot. Duvet cover with plastic press-stud closing at the bottom. Pillowcase with envelope closing. 152 thread count. Thread count indicates the number of threads per square inch of fabric. The higher the thread count the more densely woven the fabric.",22.99,Bedding,https://www.ikea.com/us/en/p/jaettevallmo-duvet-cover-and-pillowcase-s-beige-dark-gray-40500562/,https://www.ikea.com/us/en/images/products/jaettevallmo-duvet-cover-and-pillowcase-s-beige-dark-gray__0955306_pe803753_s5.jpg?f=s
90483659,904.836.59,KOPPARBLAD,Duvet cover and pillowcase(s) - dark blue King,"Duvet cover set in a cotton/viscose chambray weave with a denim look that feels soft against the skin. You stay comfy all night as the cotton/viscose blend absorbs and draws away moisture, helping your body to maintain a comfortable, even temperature. Duvet cover with zipper closing at the bottom. Pillowcase with envelope closing. 118 thread count. Thread count indicates the number of threads per square inch of fabric. The higher the thread count the more densely woven the fabric. Available in several sizes. Includes: 1 King duvet cover and 2 King pillowcases.",39.99,Bedding,https://www.ikea.com/us/en/p/kopparblad-duvet-cover-and-pillowcase-s-dark-blue-90483659/,https://www.ikea.com/us/en/images/products/kopparblad-duvet-cover-and-pillowcase-s-dark-blue__0875803_pe788027_s5.jpg?f=s
50427929,504.279.29,TOSTERÖ,"Cover for outdoor furniture - sofa/black 66 7/8x39 3/8 ""","TOSTERÖ waterproof covers will protect your outdoor furniture from rain, sun, snow, dirt, dust, and pollen when not in use. Protecting your outdoor furniture with a waterproof cover is an easy and effective way to keep it looking fresh and new longer, before any maintenance is needed. Fits outdoor 2-seat sofas with max. width 67"", max. depth 39"" and max. height 34"". The cover is not reversible. The glossy side must always face in, towards the furniture. Make sure the furniture is completely dry before putting on the cover. To prevent condensation from forming, leave the cover open slightly at the bottom permitting air to circulate. To keep the cover in place during windy days, tuck in the lower edge underneath the corners of the furniture. You can use the cover to protect the furniture with cushions or pads during the outdoor season. During the off-season we recommend to store the cushions and pads in a dry, cool place indoors. Storage bag with drawstring included.",34.99,Patio furniture,https://www.ikea.com/us/en/p/tosteroe-cover-for-outdoor-furniture-sofa-black-50427929/,https://www.ikea.com/us/en/images/products/tosteroe-cover-for-outdoor-furniture-sofa-black__0705284_pe725815_s5.jpg?f=s
197902,001.979.02,SPATHIPHYLLUM,"Potted plant - Peace lily 6 ""","Decorate your home with plants combined with a plant pot to suit your style. Native to Colombia and Venezuela. Easy care plant. This plant will dry out if placed too close to a heat source such as a radiator. Give your plants a boost with fertilizer every month. If you notice that the plant has gone dormant, leave it be until next season. IKEA provides all potted plants with nutrient-rich soil, repotting is not needed until 1 year after purchase. Remove dust every now and then in order to allow the plant to get as much light as possible. The height of the plants can vary.",12.99,Plants & flowers,https://www.ikea.com/us/en/p/spathiphyllum-potted-plant-peace-lily-00197902/,https://www.ikea.com/us/en/images/products/spathiphyllum-potted-plant-peace-lily__0653998_pe708227_s5.jpg?f=s
50318647,503.186.47,ÄNGSLILJA,Duvet cover and pillowcase(s) - gray Twin,The duvet cover is washed using a method that brings out its harmonious colors and gives a softer feel against the skin. Pure cotton that feels soft and nice against your skin. Concealed press studs keep the duvet in place. Pillowcase with envelope closing. 125 thread count. Thread count indicates the number of threads per square inch of fabric. The higher the thread count the more densely woven the fabric. Includes: 1 Twin size duvet cover and 1 Queen size pillowcase.,19.99,Bedding,https://www.ikea.com/us/en/p/aengslilja-duvet-cover-and-pillowcase-s-gray-50318647/,https://www.ikea.com/us/en/images/products/aengslilja-duvet-cover-and-pillowcase-s-gray__0642512_pe701209_s5.jpg?f=s
20273344,202.733.44,VOXTORP,"Drawer front - matt white 30x10 ""","VOXTORP is a smooth, matt drawer front with integrated handles. It brings clean lines and an open, modern look to your kitchen. The depth of the handle makes it easy to open and close the door. The smooth, matt surface feels pleasant against your hand as you open and close the door. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure.",88.0,Kitchen systems,https://www.ikea.com/us/en/p/voxtorp-drawer-front-matt-white-20273344/,https://www.ikea.com/us/en/images/products/voxtorp-drawer-front-matt-white__0639210_pe699413_s5.jpg?f=s
80519828,805.198.28,SYMFONISK,Front for bookshelf speaker - book cover,"With this front, you can renew your WiFi bookshelf speaker and add color to your home. It‘s easy to change the front, and you can also switch back and forth between different fronts whenever you like. You extend the life of your WiFi bookshelf speaker by renewing it – good for you and the environment.",8.99,Speakers,https://www.ikea.com/us/en/p/symfonisk-front-for-bookshelf-speaker-book-cover-80519828/,https://www.ikea.com/us/en/images/products/symfonisk-front-for-bookshelf-speaker-book-cover__1028027_pe835182_s5.jpg?f=s
30479189,304.791.89,MALINDA,"Chair pad - dark red-brown 16/14x15x3 """,Hook and loop fasteners keep the chair pad in place. The chair cushion has two identical sides so it can be turned over for even wear. Easy to keep clean since it is machine washable.,4.99,Chairs,https://www.ikea.com/us/en/p/malinda-chair-pad-dark-red-brown-30479189/,https://www.ikea.com/us/en/images/products/malinda-chair-pad-dark-red-brown__0878861_pe781737_s5.jpg?f=s
30453306,304.533.06,STENSUND,"Drawer front - beige 30x10 ""","Lacquered doors are smooth and seamless, resistant to moisture and staining and very easy to keep clean. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure. To be completed with knobs or handles.",31.0,Kitchen systems,https://www.ikea.com/us/en/p/stensund-drawer-front-beige-30453306/,https://www.ikea.com/us/en/images/products/stensund-drawer-front-beige__0944617_pe797362_s5.jpg?f=s
90500625,905.006.25,STRANDTALL,Duvet cover and pillowcase(s) - gray/dark gray Full/Queen (Double/Queen),"You stay comfy all night as the cotton/viscose blend absorbs and draws away moisture, helping your body to maintain a comfortable, even temperature. Viscose offers exceptional breathability and absorption. It also adds a gentle luster and softness to the material. The tight percale weave makes the fabric very durable and resistant to pilling. It has a matte surface and is wonderfully crisp, soft and cool to sleep in. The comforter cover is both durable and easy to care for, just wash on hot. Duvet cover with transparent button closing at the bottom. Pillowcase with envelope closing. 200 thread count. Thread count indicates the number of threads per square inch of fabric. The higher the thread count the more densely woven the fabric.",29.99,Bedding,https://www.ikea.com/us/en/p/strandtall-duvet-cover-and-pillowcase-s-gray-dark-gray-90500625/,https://www.ikea.com/us/en/images/products/strandtall-duvet-cover-and-pillowcase-s-gray-dark-gray__0978333_pe814105_s5.jpg?f=s
50504932,505.049.32,GRÅVACKA,"Cord set for bulb - beige 5 ' 11 ""","You can only use this cord set with a light bulb, not a shade. For safety's sake, hang out of reach of children. This product bears the CE mark. Light bulb sold separately. IKEA recommends LED bulb E26 globe clear. Hardwired installation. To be hung on a ceiling hook. Ceiling hook not included.",5.99,Lamps & light fixtures,https://www.ikea.com/us/en/p/gravacka-cord-set-for-bulb-beige-50504932/,https://www.ikea.com/us/en/images/products/gravacka-cord-set-for-bulb-beige__0976676_pe813316_s5.jpg?f=s
40441619,404.416.19,EKOLN,Soap dispenser - dark gray,Easy to fill with your favorite soap. Combines with other products in EKOLN series.,5.99,Storage containers,https://www.ikea.com/us/en/p/ekoln-soap-dispenser-dark-gray-40441619/,https://www.ikea.com/us/en/images/products/ekoln-soap-dispenser-dark-gray__0749022_pe745400_s5.jpg?f=s
20273339,202.733.39,VOXTORP,"Drawer front - matt white 18x15 ""","VOXTORP is a smooth, matt drawer front with integrated handles. It brings clean lines and an open, modern look to your kitchen. The depth of the handle makes it easy to open and close the door. The smooth, matt surface feels pleasant against your hand as you open and close the door. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure.",75.0,Kitchen systems,https://www.ikea.com/us/en/p/voxtorp-drawer-front-matt-white-20273339/,https://www.ikea.com/us/en/images/products/voxtorp-drawer-front-matt-white__0639175_pe699393_s5.jpg?f=s
478624,004.786.24,FÄRLÖV,Cover for loveseat - Djuparp dark olive-green,"DJUPARP cover is made of velvet which, through a traditional weaving technique gives the fabric a warm, deep color and a soft surface with a dense pile and light, reflective shine. The velvet is woven from viscose and polyester, which makes it durable. The cover is easy to keep clean since it is removable and can be machine washed. This product is an extra cover. Sofa is sold separately. The velvet reflects light in a characteristic way which may make the color appear as if it changes. Small fibers may appear on velvet. It happens naturally and they disappear over time and can also be removed with a lint roller. Press marks that may appear on the velvet usually disappear in time. With your hand, you can gently stroke in the direction of the pile or use a clothes brush. You can also use the vacuum cleaner with the soft nozzle. This cover's ability to resist abrasion has been tested to handle 25,000 cycles. A cover that withstands 15,000 cycles or more is suitable for furniture that should withstand everyday use in the home. The cover has a lightfastness level of 5 (the ability to resist color fading) on a scale of 1 to 8. According to industry standards, a lightfastness level of 4 or higher is suitable for home use.",429.0,Sofas & sectionals,https://www.ikea.com/us/en/p/faerloev-cover-for-loveseat-djuparp-dark-olive-green-00478624/,https://www.ikea.com/us/en/images/products/faerloev-cover-for-loveseat-djuparp-dark-olive-green__0915305_pe784698_s5.jpg?f=s
